epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.7286742329597473,0.8105767965316772,0.5276386737823486,0.5005208253860474,0.5517947673797607,0.7115196585655212
1,0.7433196306228638,0.8328767418861389,0.49798497557640076,0.6416666507720947,0.6707382798194885,0.6479505300521851
2,0.7470452189445496,0.8344918489456177,0.49691757559776306,0.5520833134651184,0.5929582118988037,0.7117274403572083
3,0.7582219839096069,0.8463656902313232,0.481130450963974,0.6041666865348816,0.6789377927780151,0.8240703344345093
4,0.7645169496536255,0.8481404781341553,0.4801461696624756,0.5140625238418579,0.5640382766723633,2.720588445663452
5,0.7659301161766052,0.8526444435119629,0.4732041358947754,0.7541666626930237,0.8418476581573486,0.5013138651847839
6,0.7745375037193298,0.859588623046875,0.4633646607398987,0.723437488079071,0.8091564178466797,0.5346804857254028
7,0.777877688407898,0.8637009859085083,0.4567951261997223,0.6088541746139526,0.6613343358039856,1.0493024587631226
8,0.7834018468856812,0.8641782999038696,0.4580616056919098,0.6911458373069763,0.7552242875099182,0.6331183314323425
9,0.7767214775085449,0.864264726638794,0.4554372727870941,0.7598958611488342,0.8427531719207764,0.5117157101631165
10,0.7785200476646423,0.869217574596405,0.449319988489151,0.7572916746139526,0.8347926139831543,0.5034332871437073
11,0.7795478105545044,0.8718609809875488,0.4446985721588135,0.7447916865348816,0.8351729512214661,0.5060510635375977
12,0.7823740839958191,0.8712707757949829,0.44507184624671936,0.7562500238418579,0.8323069214820862,0.50190669298172
13,0.7841726541519165,0.8716633915901184,0.44467756152153015,0.703125,0.7766463160514832,0.6027087569236755
14,0.7914953827857971,0.8797758221626282,0.43150395154953003,0.768750011920929,0.8654016852378845,0.45639047026634216
15,0.7889260053634644,0.8762330412864685,0.43772196769714355,0.729687511920929,0.8274799585342407,0.5132743120193481
16,0.7918807864189148,0.878977358341217,0.4328039586544037,0.7682291865348816,0.8544735312461853,0.48681482672691345
17,0.7900822162628174,0.882726788520813,0.42694294452667236,0.6479166746139526,0.7251661419868469,0.8082306385040283
18,0.7860996723175049,0.8814700841903687,0.42834874987602234,0.6901041865348816,0.7643911838531494,0.6280573010444641
19,0.7920092344284058,0.8853047490119934,0.4211314022541046,0.6989583373069763,0.7947921752929688,0.5937801599502563
20,0.7961202263832092,0.8852970004081726,0.42266008257865906,0.7536458373069763,0.8277922868728638,0.5148598551750183
21,0.7943216562271118,0.8876619935035706,0.41646483540534973,0.6697916388511658,0.7233312726020813,0.7709850668907166
22,0.798561155796051,0.8880264759063721,0.4171379506587982,0.723437488079071,0.8096513748168945,0.571414589881897
23,0.7992035150527954,0.8884774446487427,0.41640740633010864,0.7749999761581421,0.8663384914398193,0.4606628119945526
24,0.7922661900520325,0.887485921382904,0.41807428002357483,0.760937511920929,0.844153106212616,0.5187268853187561
25,0.8072969913482666,0.895041286945343,0.40603992342948914,0.6802083253860474,0.7612161636352539,0.639584481716156
26,0.8039568066596985,0.8917695879936218,0.41100671887397766,0.6895833611488342,0.7595625519752502,0.7954757213592529
27,0.8080678582191467,0.8971569538116455,0.40156111121177673,0.7776041626930237,0.8521543145179749,0.48326078057289124
28,0.8083247542381287,0.8961158394813538,0.40248429775238037,0.7739583253860474,0.845359742641449,0.49710893630981445
29,0.8081963062286377,0.8986648321151733,0.3984375596046448,0.7911458611488342,0.8778629899024963,0.43701791763305664
30,0.8058838844299316,0.8969054818153381,0.40200284123420715,0.7307291626930237,0.8225473165512085,0.5669618248939514
31,0.8105087280273438,0.9017775058746338,0.3923095464706421,0.625,0.684321403503418,1.1801323890686035
32,0.8108941316604614,0.9007118344306946,0.3935447335243225,0.7598958611488342,0.8515920639038086,0.49965164065361023
33,0.810251772403717,0.8986880779266357,0.3987371623516083,0.7583333253860474,0.8534023761749268,0.49387189745903015
34,0.8127561211585999,0.903561532497406,0.38921284675598145,0.7635416388511658,0.8533019423484802,0.4826160669326782
35,0.8110226392745972,0.9021647572517395,0.39228007197380066,0.7994791865348816,0.8842136859893799,0.4331824481487274
36,0.8119218945503235,0.902860701084137,0.3901752233505249,0.7755208611488342,0.8694023489952087,0.4763690233230591
37,0.8207862377166748,0.9068816900253296,0.3831981122493744,0.7197916507720947,0.7936035394668579,0.6417858004570007
38,0.8168036937713623,0.9064130783081055,0.3836592733860016,0.6937500238418579,0.7815536856651306,0.7164015173912048
39,0.8174460530281067,0.9076853394508362,0.3809129595756531,0.7833333611488342,0.8722437620162964,0.44595515727996826
40,0.8186022639274597,0.909335732460022,0.37755870819091797,0.6885416507720947,0.7638488411903381,0.825302243232727
41,0.8243833780288696,0.9103601574897766,0.3758966624736786,0.7770833373069763,0.8612372875213623,0.48151758313179016
42,0.8246402740478516,0.9104547500610352,0.37680017948150635,0.7552083134651184,0.8472751379013062,0.5394374132156372
43,0.8229702115058899,0.9085452556610107,0.3792903423309326,0.6875,0.7592513561248779,0.8362768888473511
44,0.8241264224052429,0.9120164513587952,0.3721396028995514,0.71875,0.8067124485969543,0.5977372527122498
45,0.8246402740478516,0.9136223793029785,0.370339959859848,0.7333333492279053,0.805672287940979,0.6535409092903137
