epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.6621274352073669,0.739270031452179,0.5961928367614746,0.5364583134651184,0.6179641485214233,0.7113861441612244
1,0.7258478999137878,0.8108461499214172,0.5280650854110718,0.6666666865348816,0.7583879828453064,0.5675737857818604
2,0.7403944730758667,0.8259496688842773,0.5088865756988525,0.6557291746139526,0.7418643832206726,0.6452754139900208
3,0.7443473935127258,0.8283863067626953,0.5065008997917175,0.7010416388511658,0.765566349029541,0.5881701111793518
4,0.7428057789802551,0.828109860420227,0.5087730884552002,0.7421875,0.8232696056365967,0.5174520611763
5,0.7473021745681763,0.8314839005470276,0.5021754503250122,0.7239583134651184,0.8139221668243408,0.5371431708335876
6,0.7548817992210388,0.8405553698539734,0.49087202548980713,0.739062488079071,0.809806227684021,0.5852001905441284
7,0.7600205540657043,0.8445225954055786,0.48519372940063477,0.6911458373069763,0.7487024068832397,0.650393545627594
8,0.760277509689331,0.8446266651153564,0.4856035113334656,0.7578125,0.8440523743629456,0.48527759313583374
9,0.7547533512115479,0.8436138033866882,0.4856744110584259,0.7635416388511658,0.8540138602256775,0.47011277079582214
10,0.7573227286338806,0.8470947742462158,0.47955524921417236,0.768750011920929,0.853821873664856,0.4732523262500763
11,0.7627183794975281,0.850191593170166,0.4770139157772064,0.7541666626930237,0.833453893661499,0.5463374853134155
12,0.7656731605529785,0.8510050177574158,0.4767647683620453,0.7619791626930237,0.8547239899635315,0.46939170360565186
13,0.7638745903968811,0.8484804034233093,0.479636013507843,0.7020833492279053,0.7774407267570496,0.5932883024215698
14,0.7750514149665833,0.8587961196899414,0.46393176913261414,0.768750011920929,0.8565025925636292,0.46639975905418396
15,0.7674717307090759,0.8576446175575256,0.46692347526550293,0.7572916746139526,0.8495309948921204,0.48558443784713745
16,0.7718396782875061,0.8588459491729736,0.4641447961330414,0.7708333134651184,0.8573498725891113,0.4644935727119446
17,0.7640030980110168,0.8594303727149963,0.4624063968658447,0.7734375,0.8537912964820862,0.4764472246170044
18,0.768371045589447,0.8587517738342285,0.4649140238761902,0.7677083611488342,0.846213698387146,0.5025913119316101
19,0.7747944593429565,0.8633748292922974,0.45717111229896545,0.7682291865348816,0.8629751205444336,0.456712931394577
20,0.768371045589447,0.8604403734207153,0.46130937337875366,0.7583333253860474,0.8501337766647339,0.4803161025047302
21,0.7805755138397217,0.8658111691474915,0.4538560211658478,0.7718750238418579,0.8635625243186951,0.4559827744960785
22,0.7743340134620667,0.8648800849914551,0.45504581928253174,0.7744791507720947,0.8649556040763855,0.4566500782966614
23,0.7726104855537415,0.8645226359367371,0.4557628631591797,0.7489583492279053,0.8387382626533508,0.5053429007530212
24,0.7742805480957031,0.8634783625602722,0.45712462067604065,0.7776041626930237,0.8547496795654297,0.48042500019073486
25,0.7794193029403687,0.8681927919387817,0.450246661901474,0.7739583253860474,0.8601644039154053,0.46472999453544617
26,0.7759506702423096,0.8649740815162659,0.4553924798965454,0.7713541388511658,0.8579875826835632,0.4656364619731903
27,0.7783915996551514,0.8679744005203247,0.4488052427768707,0.7416666746139526,0.8369337320327759,0.5317302346229553
28,0.7818602323532104,0.870998203754425,0.44537341594696045,0.7583333253860474,0.8462611436843872,0.4829019010066986
29,0.7821171879768372,0.8731547594070435,0.44217991828918457,0.7723958492279053,0.8631945252418518,0.4578712284564972
30,0.7808324694633484,0.8714125752449036,0.4447673261165619,0.7739583253860474,0.8611178994178772,0.4798729717731476
31,0.7895683646202087,0.8764828443527222,0.4365255534648895,0.770312488079071,0.8634620308876038,0.4697434604167938
32,0.7808324694633484,0.8731186389923096,0.4403587579727173,0.776562511920929,0.8643089532852173,0.469098836183548
33,0.786998987197876,0.8766161799430847,0.43831494450569153,0.7619791626930237,0.8553832769393921,0.48420724272727966
34,0.7843011021614075,0.8761233687400818,0.4378066956996918,0.7760416865348816,0.86684250831604,0.4543212354183197
