epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.7140287756919861,0.7977370023727417,0.5389599800109863,0.43020832538604736,0.3765220642089844,0.7114953398704529
1,0.7449896931648254,0.8304995894432068,0.5030252933502197,0.40156251192092896,0.4563443064689636,0.7405577301979065
2,0.7578365802764893,0.8405414819717407,0.48911187052726746,0.6104166507720947,0.6753056049346924,0.6319071650505066
3,0.7582219839096069,0.8466290831565857,0.48180580139160156,0.6171875,0.7030653357505798,0.715356171131134
4,0.7663155198097229,0.8553769588470459,0.46790841221809387,0.7015625238418579,0.7797533273696899,0.572445273399353
5,0.7706834673881531,0.8572365641593933,0.46612516045570374,0.6052083373069763,0.6763966679573059,0.8288838863372803
6,0.7715827226638794,0.8599984645843506,0.4623325765132904,0.6770833134651184,0.7551978826522827,0.6757267117500305
7,0.7731243371963501,0.864974856376648,0.45294633507728577,0.7338541746139526,0.8263521194458008,0.5194855332374573
8,0.7812178730964661,0.867820680141449,0.45043227076530457,0.6177083253860474,0.6901643872261047,0.8303731083869934
9,0.7805755138397217,0.8703534007072449,0.44685712456703186,0.7338541746139526,0.8177695870399475,0.5235682129859924
10,0.7896968126296997,0.8753028512001038,0.43961551785469055,0.5973958373069763,0.6945926547050476,0.7206965684890747
11,0.790596067905426,0.875710129737854,0.43908822536468506,0.7651041746139526,0.8484519720077515,0.4844328463077545
12,0.7862281799316406,0.8741609454154968,0.4407573938369751,0.5703125,0.640990138053894,1.2348614931106567
13,0.789311408996582,0.8800508975982666,0.4318704903125763,0.5604166388511658,0.59559565782547,1.1315674781799316
14,0.798561155796051,0.8837252259254456,0.4249728322029114,0.6781250238418579,0.7585861682891846,0.6379743814468384
15,0.7939362525939941,0.8831514120101929,0.4269237220287323,0.7109375,0.7913132309913635,0.5922209024429321
16,0.7947071194648743,0.8858358860015869,0.4196842908859253,0.754687488079071,0.833583414554596,0.5224443078041077
17,0.7958633303642273,0.8851519823074341,0.42242369055747986,0.6963541507720947,0.7788447141647339,0.6293556690216064
18,0.7947071194648743,0.8860998153686523,0.42210322618484497,0.729687511920929,0.8156481385231018,0.5704041719436646
19,0.8001027703285217,0.8917832970619202,0.41154685616493225,0.7213541865348816,0.8119754195213318,0.5429822206497192
20,0.8031859993934631,0.8919686675071716,0.41106176376342773,0.7401041388511658,0.8169932961463928,0.5293606519699097
21,0.8070400953292847,0.8933408856391907,0.4082275331020355,0.7046874761581421,0.7982105016708374,0.5693989396095276
