epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.5484327077865601,0.5685740113258362,0.6921471357345581,0.6796875,0.6880934238433838,0.6910927295684814
1,0.6405447125434875,0.6782949566841125,0.6894806027412415,0.6791666746139526,0.7338670492172241,0.6872650384902954
2,0.6531346440315247,0.7019302845001221,0.6829322576522827,0.6770833134651184,0.7224496603012085,0.6764929890632629
3,0.6406731605529785,0.6826223134994507,0.6637707352638245,0.6713541746139526,0.7460759878158569,0.6353065967559814
4,0.6366906762123108,0.6854553818702698,0.6419512033462524,0.5411458611488342,0.6375201344490051,0.7116049528121948
5,0.674717366695404,0.7251218557357788,0.6140151023864746,0.7041666507720947,0.7787911295890808,0.583308756351471
6,0.6907759308815002,0.7564049959182739,0.5866627097129822,0.7104166746139526,0.7914745807647705,0.5617061853408813
7,0.700282633304596,0.7762330770492554,0.5687561631202698,0.7072916626930237,0.7876452803611755,0.5637785792350769
8,0.7133864164352417,0.7894439697265625,0.5542353987693787,0.715624988079071,0.8049336671829224,0.5438317656517029
9,0.720966100692749,0.8062489628791809,0.5342662930488586,0.7270833253860474,0.8158140182495117,0.5236698389053345
10,0.7259763479232788,0.8132625818252563,0.5246224999427795,0.7255208492279053,0.8169069290161133,0.5205199718475342
11,0.7353546023368835,0.8253980875015259,0.5102617144584656,0.7385416626930237,0.8323736786842346,0.49960750341415405
12,0.7503854036331177,0.8372635245323181,0.49507033824920654,0.7526041865348816,0.841157853603363,0.48665815591812134
13,0.7503854036331177,0.8362813591957092,0.4969560205936432,0.7578125,0.844482958316803,0.4889509081840515
14,0.7588643431663513,0.8460229635238647,0.48391199111938477,0.7515624761581421,0.8470773696899414,0.4828771948814392
15,0.7619475722312927,0.8488202095031738,0.47863760590553284,0.7520833611488342,0.8291254639625549,0.5099085569381714
16,0.7628468871116638,0.8528496623039246,0.4733118712902069,0.768750011920929,0.8565127849578857,0.4656878709793091
17,0.7610483169555664,0.8481606245040894,0.48013991117477417,0.7708333134651184,0.8559545874595642,0.4673074185848236
18,0.7642599940299988,0.853015124797821,0.474052757024765,0.7723958492279053,0.8557392954826355,0.4678288698196411
19,0.7664439678192139,0.8544349670410156,0.47237566113471985,0.7718750238418579,0.8545642495155334,0.4732474684715271
20,0.7664439678192139,0.8554412722587585,0.4694918990135193,0.7729166746139526,0.8591533899307251,0.46782633662223816
21,0.7732528448104858,0.8589774966239929,0.46490439772605896,0.754687488079071,0.8462814092636108,0.49295666813850403
22,0.7741521000862122,0.8598257303237915,0.4644307792186737,0.762499988079071,0.8525901436805725,0.4728555381298065
23,0.7760791182518005,0.8609613180160522,0.46194693446159363,0.7505208253860474,0.8429230451583862,0.49650833010673523
24,0.7754368185997009,0.8610910773277283,0.4610224962234497,0.7734375,0.8629581928253174,0.46280768513679504
25,0.7780061960220337,0.8627359867095947,0.4594792127609253,0.7677083611488342,0.8555102348327637,0.46872347593307495
26,0.7720966339111328,0.8614388704299927,0.46101170778274536,0.7791666388511658,0.8650670647621155,0.45607349276542664
27,0.7781346440315247,0.8667545318603516,0.4523771107196808,0.7770833373069763,0.8634162545204163,0.4572123885154724
28,0.77890545129776,0.8645530939102173,0.4564884603023529,0.7734375,0.8634501099586487,0.4616301953792572
29,0.7799332141876221,0.8659564256668091,0.45473819971084595,0.7708333134651184,0.8636720180511475,0.45805132389068604
30,0.7799332141876221,0.8665590286254883,0.45403429865837097,0.7734375,0.859424352645874,0.4623727798461914
31,0.7796762585639954,0.867542564868927,0.45178326964378357,0.784375011920929,0.8685147762298584,0.449418842792511
32,0.779033899307251,0.8680987358093262,0.45143064856529236,0.7848958373069763,0.8662335276603699,0.4532073438167572
33,0.777877688407898,0.8673965334892273,0.4524710178375244,0.7713541388511658,0.8589327931404114,0.4658300578594208
34,0.7821171879768372,0.8668656349182129,0.4522622227668762,0.7776041626930237,0.8688069581985474,0.45011526346206665
35,0.780190110206604,0.868950605392456,0.45071351528167725,0.778124988079071,0.8698226809501648,0.4568778872489929
36,0.7814748287200928,0.8706688284873962,0.4476890563964844,0.7786458134651184,0.8686289191246033,0.45021864771842957
37,0.7885406017303467,0.8713217377662659,0.44690901041030884,0.78125,0.8646467328071594,0.45747265219688416
38,0.7839156985282898,0.8721447587013245,0.44383811950683594,0.7796875238418579,0.8663036823272705,0.45317190885543823
39,0.7854573726654053,0.8718811869621277,0.44580143690109253,0.7807291746139526,0.8680297136306763,0.45317548513412476
40,0.7868704795837402,0.8733840584754944,0.4436679482460022,0.7817708253860474,0.8697824478149414,0.45425650477409363
41,0.7895683646202087,0.8743575215339661,0.4411024749279022,0.7734375,0.8646491169929504,0.45674899220466614
42,0.7875128388404846,0.8741365671157837,0.442461222410202,0.7755208611488342,0.8652417659759521,0.4699651002883911
