epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.5097635984420776,0.5131698250770569,0.6930168271064758,0.49947917461395264,0.6282954216003418,0.692663848400116
1,0.5554559230804443,0.567643404006958,0.6922173500061035,0.5244791507720947,0.6068413257598877,0.6912375092506409
2,0.5847893357276917,0.6094716787338257,0.6902284026145935,0.6010416746139526,0.6687931418418884,0.6877042651176453
3,0.6163926124572754,0.6555883288383484,0.6849411725997925,0.5239583253860474,0.5931762456893921,0.6882396936416626
4,0.6131808757781982,0.6550160646438599,0.676244854927063,0.5708333253860474,0.6394407749176025,0.6759413480758667
5,0.5407245755195618,0.5493751764297485,0.6888320446014404,0.5739583373069763,0.6432880759239197,0.6670317053794861
6,0.6068859100341797,0.643880307674408,0.6653555035591125,0.625,0.6927323341369629,0.6451387405395508
7,0.6306526064872742,0.6676477789878845,0.6483058929443359,0.6854166388511658,0.7417275905609131,0.620643675327301
8,0.6545478105545044,0.6942196488380432,0.6321479082107544,0.7052083611488342,0.7728895545005798,0.5940037965774536
9,0.6749743223190308,0.7291473746299744,0.6083614826202393,0.6869791746139526,0.7562001943588257,0.5871796011924744
10,0.6789568066596985,0.739106297492981,0.600867509841919,0.5015624761581421,0.6172610521316528,0.6981267333030701
11,0.6893628239631653,0.7544742226600647,0.5878197550773621,0.7145833373069763,0.787693977355957,0.5548819899559021
12,0.6952723264694214,0.7645161747932434,0.5773425698280334,0.7135416865348816,0.7917935848236084,0.5533961653709412
13,0.7145426273345947,0.7866721153259277,0.5572018027305603,0.6812499761581421,0.7480251789093018,0.6676944494247437
14,0.711973249912262,0.7834173440933228,0.5596500635147095,0.6744791865348816,0.7501648664474487,0.6445009708404541
15,0.6628982424736023,0.7442381978034973,0.5855025053024292,0.7109375,0.7952056527137756,0.5557559728622437
16,0.7293165326118469,0.8128455281257629,0.526854932308197,0.7401041388511658,0.8170694708824158,0.5344886779785156
17,0.7401078939437866,0.8266659379005432,0.5104354023933411,0.7265625,0.8212622404098511,0.5109716057777405
18,0.7452466487884521,0.8312622904777527,0.5032718181610107,0.7510416507720947,0.8367417454719543,0.5032671093940735
19,0.747687578201294,0.8365143537521362,0.49664512276649475,0.7598958611488342,0.8476321697235107,0.4780969023704529
20,0.7609198093414307,0.8452566266059875,0.48618289828300476,0.6776041388511658,0.7652216553688049,0.5764688849449158
21,0.7623329758644104,0.8486886620521545,0.4803343713283539,0.7682291865348816,0.8476538062095642,0.47955653071403503
22,0.7636176943778992,0.849658191204071,0.4784160554409027,0.7578125,0.8484153747558594,0.47651776671409607
23,0.7704265117645264,0.8541251420974731,0.47251561284065247,0.7739583253860474,0.8541101813316345,0.47484904527664185
24,0.7690133452415466,0.8550292253494263,0.47072646021842957,0.7692708373069763,0.8532701730728149,0.4711138606071472
25,0.770940363407135,0.8546745181083679,0.4741761386394501,0.7635416388511658,0.8493079543113708,0.4762061834335327
26,0.772412896156311,0.8569153547286987,0.46860387921333313,0.7739583253860474,0.8587208390235901,0.46881434321403503
27,0.7732528448104858,0.8576025366783142,0.4682369828224182,0.7776041626930237,0.8593436479568481,0.46270185708999634
28,0.7798047065734863,0.8612704277038574,0.463032066822052,0.7447916865348816,0.8368775248527527,0.5102901458740234
29,0.7742805480957031,0.8616164922714233,0.4614025056362152,0.7734375,0.8589909076690674,0.462520956993103
30,0.7740236520767212,0.8590749502182007,0.4650763273239136,0.7692708373069763,0.8584688305854797,0.4631686806678772
31,0.7794193029403687,0.8641822934150696,0.45812803506851196,0.7723958492279053,0.8611435294151306,0.4643782079219818
32,0.7798047065734863,0.8623086810112,0.4604681134223938,0.7749999761581421,0.8624990582466125,0.4678723216056824
33,0.7773638367652893,0.8630743026733398,0.4590851068496704,0.7822916507720947,0.8644929528236389,0.4560120701789856
34,0.7756937146186829,0.8635613322257996,0.4580734074115753,0.7682291865348816,0.8586236834526062,0.464518666267395
35,0.7786484956741333,0.8648691773414612,0.4564978778362274,0.7770833373069763,0.8644663095474243,0.4567921459674835
36,0.7822456359863281,0.8646000623703003,0.45660164952278137,0.7744791507720947,0.8651126623153687,0.4618918001651764
37,0.7786484956741333,0.864005446434021,0.4583752751350403,0.7630208134651184,0.8605257868766785,0.46166250109672546
38,0.7808324694633484,0.8660867214202881,0.4545847177505493,0.7723958492279053,0.864510178565979,0.45616981387138367
39,0.7809609174728394,0.8666563034057617,0.45430609583854675,0.7614583373069763,0.8578174114227295,0.4643973112106323
40,0.7843011021614075,0.8694258332252502,0.45000964403152466,0.7760416865348816,0.8628616333007812,0.4581890106201172
41,0.7835302948951721,0.8687925338745117,0.4511445164680481,0.776562511920929,0.861920177936554,0.46835944056510925
42,0.7816032767295837,0.8680007457733154,0.45139604806900024,0.770312488079071,0.860019326210022,0.4616910517215729
43,0.7814748287200928,0.8672876954078674,0.4517168402671814,0.7578125,0.8505167365074158,0.47506988048553467
