Image_Name,MSE,MAE,SSIM,PSNR
0001.png,0.7445790816326531,0.42693718112244905,0.9978086250509789,42.42646139254478
0002.png,0.8804807079081634,1.1252192283163265,0.996887706521746,44.18187338215766
0003.png,0.9038783482142857,3.332728794642857,0.9950518115083593,48.17176319402746
0004.png,0.9248445471938777,5.928830516581633,0.9939119624993551,47.663433164580965
0005.png,1.5306521045918366,9.46954719387755,0.9905014047995694,46.09781254795201
0006.png,3.019929846938776,10.853156887755103,0.9814966778353694,42.7161176124291
0007.png,2.5952845982142856,8.327826052295919,0.9866690125773734,43.245326793963685
0008.png,1.2834422831632655,2.9439174107142856,0.9937945727901653,43.09765959987211
0009.png,1.0302335778061225,3.7100406568877555,0.9930408359159362,46.69291870076795
0010.png,0.8796436543367346,4.4995416135204085,0.9941533268200904,48.68773586783171
0011.png,0.9381975446428571,1.4633091517857146,0.9963107251970948,43.95314979109634
0012.png,0.6811822385204083,2.8843470982142856,0.9952552288080225,48.031966725263686
0013.png,2.1543168048469385,13.209442761479592,0.9911530488627918,44.68601776523297
0014.png,0.5543686224489796,1.3432716836734695,0.997905465798867,50.237866089202434
0015.png,0.5960220025510204,1.4391342474489797,0.9970038725021745,49.44506951938014
0016.png,0.25856983418367346,1.968391262755102,0.9991907760791573,53.0820960966976
0017.png,0.43476961096938777,1.3249561543367345,0.9976776694462948,51.54899313023262
0018.png,0.2086654974489796,0.9213966836734694,0.9989842621350816,54.936297158573936
0019.png,0.5833466198979592,2.3896683673469385,0.9966372840055031,50.43371782118512
0020.png,0.9613958864795921,2.437400350765306,0.9950058118430077,47.926649686822216
0021.png,1.2467912946428572,1.310526945153061,0.9962851581822082,44.36604807741675
0022.png,1.2762874681122451,4.293546715561225,0.9952524493401272,44.94514137514712
0023.png,0.9192044005102042,3.164779974489796,0.9948870754118887,47.00222288686565
0024.png,0.6539182079081632,2.8439692283163263,0.9969503833257062,48.21655432629771
0025.png,1.6533601721938775,7.747429049744897,0.9904552032860235,45.93374780018806
0026.png,1.0062779017857142,3.0073541135204076,0.9940469681165214,45.298824685640604
0027.png,0.7701291454081632,3.822544642857143,0.9948623726145926,47.70992650918798
0028.png,0.15457589285714285,3.523557079081633,0.9987688400813436,56.239385971295675
0029.png,1.2270208864795917,3.2250677614795924,0.9943565114973719,44.72377213930314
