Image_Name,MSE,MAE,SSIM,PSNR
0001.png,12.242267219387754,31.223852040816325,0.9399940194940402,33.408999226817514
0002.png,12.922911352040815,28.769292091836736,0.9222882857346756,34.15416028326535
0003.png,11.30614237882653,25.5439453125,0.9454885962866594,34.07496723829132
0004.png,7.500139508928571,28.56770169005102,0.9719598956200332,38.62539833067658
0005.png,12.510303730867347,32.47901387117347,0.9282524983092024,32.236083831001714
0006.png,4.954480229591836,29.01028380102041,0.9603545085412575,40.61550628892129
0007.png,12.96273118622449,25.315609056122447,0.913002097906495,35.05595749968297
0008.png,6.600506218112246,25.773377710459187,0.9489836697248527,38.15146122187866
0009.png,10.78435905612245,26.72054368622449,0.9294477461804735,33.85281837431237
0010.png,4.125298947704081,24.36728714923469,0.9694655790219383,41.91226833997089
0011.png,14.123425542091836,27.553790656887752,0.9350714735868394,32.22971786971752
0012.png,6.756975446428571,30.04890784438776,0.963628828888447,38.859176957791824
0013.png,4.764050542091836,35.742008131377546,0.9796631920081595,40.998325052667624
0014.png,7.237444196428571,23.781329719387752,0.9595575926376585,38.88237189918883
0015.png,21.692482461734695,35.03790656887755,0.8651384596419089,27.9720489486505
0016.png,4.077905771683674,30.608318718112248,0.9721284099564292,40.79920150870076
0017.png,7.094925860969388,27.050203284438776,0.9782014693357226,38.09856096748507
0018.png,0.34899154974489793,2.2507374043367347,0.9990700941298656,52.70265449506414
0019.png,8.909956951530612,23.417291135204085,0.9444209416241428,37.56379339410006
0020.png,10.257453762755103,24.176259566326532,0.9508552166643826,36.35593783453594
0021.png,9.766163105867347,41.959602200255105,0.9640803153258537,36.40226146105683
0022.png,3.8371332908163263,25.722895408163264,0.9766153237966965,42.20496834209519
0023.png,12.358039700255103,44.59887197066327,0.9730680905497372,35.53255484587731
0024.png,6.509187659438775,19.3935546875,0.9722848330268234,38.91871595641105
0025.png,7.092833227040815,34.964485012755105,0.9656215413966704,38.77913742165744
0026.png,9.781847895408163,30.739516900510207,0.9291570827783423,35.92086569338024
0027.png,3.7575135522959187,33.65021125637755,0.9884310423577362,42.163303431819344
0028.png,6.460598692602042,29.222716039540817,0.9621378087908282,39.66630471636571
0029.png,9.076032366071429,33.66464046556122,0.9658591975662135,37.172525843436624
0030.png,10.916553730867347,28.204500159438776,0.9425555093004571,35.56622240132437
0031.png,7.4926458864795915,27.951470822704078,0.9424093533128644,38.14065599120555
0032.png,9.91764987244898,22.707190688775512,0.9493572717306293,36.33771997253011
0033.png,12.955476721938776,29.844427614795922,0.9194796494919127,31.900805006865184
0034.png,2.930086096938776,25.8140943877551,0.9772594600185477,43.226511024419246
0035.png,11.196966677295919,36.784976881377546,0.9555617338055363,32.14323038125998
0036.png,10.942462531887754,29.99655213647959,0.976539321306156,26.9696547467752
0037.png,11.003328284438776,26.02202248086735,0.9664867539146714,35.472698989068654
0038.png,14.276566485969388,33.151247608418366,0.915082819577851,31.746824431487198
0039.png,12.294284119897961,32.897879464285715,0.9376233843909371,34.39691691127355
0040.png,7.23226243622449,30.99669164540816,0.9706340835859358,38.70433760025568
0041.png,7.274174904336734,26.301877391581634,0.9613595264823517,38.70379437844111
0042.png,13.507613201530614,30.7828443877551,0.9112382734936998,32.11602837129207
0043.png,12.441426179846939,32.3505859375,0.9305487586831315,32.32683800893301
0044.png,7.0446428571428585,17.32497608418367,0.9610640702692184,38.14245210422483
0045.png,7.668367346938775,26.217474489795915,0.9499076302541197,38.78221349635261
0046.png,14.153539540816325,37.16856664540817,0.946117841335186,32.58869808912785
0047.png,7.27895806760204,29.49643255739796,0.9718211833890191,38.434372752370905
0048.png,11.839465082908163,42.3733059630102,0.9561444442985296,35.023507353603506
0049.png,7.814592633928571,27.029396524234695,0.9723144707145663,38.661220290179934
0050.png,9.610650510204083,21.05879304846939,0.9462521637875368,36.33064630489044
0051.png,5.262476084183674,30.14827806122449,0.9832794390258226,39.24796163515475
0052.png,10.607601243622451,34.291434151785715,0.9418230660684399,33.971629342079595
0053.png,3.8722496811224496,29.947345344387752,0.9787854172902964,41.968723578361995
0054.png,9.284060108418368,29.207967952806122,0.9588433635748833,35.76847069301073
0055.png,4.3725884885204085,25.744559151785715,0.9715659928592935,40.60394178146153
0056.png,8.246611926020408,23.041095344387752,0.9536846852840072,37.34391310137708
0057.png,10.048688616071429,30.49013472576531,0.9454433247630432,36.3440536921843
0058.png,8.520069355867347,26.195970184948983,0.9452376744077523,36.93223191455121
0059.png,7.986527423469387,23.027622767857142,0.9474611220271112,37.5579483782286
0060.png,9.172114158163266,23.85849808673469,0.9422278453620412,36.67311055096826
0061.png,4.755102040816326,27.105867346938776,0.9631918386449811,40.71912676737437
0062.png,6.0805165816326525,20.897082270408163,0.9658722944526991,39.34259346553548
0063.png,4.630341198979592,28.360212053571427,0.9722545859423325,40.84334592355775
0064.png,11.400649713010205,33.48112643494898,0.9483202714696406,34.92920574164061
0065.png,11.045878507653061,28.852120535714285,0.9449188853599549,35.053451069208634
0066.png,8.066187021683673,31.16551737882653,0.9622162709808706,37.24949218151266
0067.png,8.80891262755102,21.389588647959183,0.9552643808127899,37.20885008183365
0068.png,4.087790975765307,11.110590720663264,0.9869262555792486,35.46003618569233
0069.png,7.774354272959185,27.574099170918366,0.9535281813953199,38.35176395807489
0070.png,7.5966796875,33.0056002869898,0.9560893905686275,35.617713166650056
0071.png,14.534877232142858,25.8648756377551,0.9484851981860973,31.939744634152454
0072.png,11.156648596938776,22.949457908163264,0.9431625563070472,33.77169142600974
0073.png,6.255022321428571,30.345424107142858,0.9627803500284258,37.35567039860418
0074.png,6.011658960459184,26.966378348214285,0.9655668842555123,39.87970611141839
0075.png,4.612763073979592,34.32378029336734,0.9728396734956525,41.01832144349619
0076.png,12.003786670918368,26.962292729591837,0.9494682995725784,34.266594610925495
0077.png,13.513950892857142,17.205835459183675,0.9520953121573694,32.489257156489494
0078.png,6.693757971938775,25.772480867346935,0.959433688413,38.708250804403896
0079.png,11.063456632653061,24.619300063775512,0.9615864161426023,35.14000475934512
0080.png,15.55450813137755,32.764807876275505,0.9142176206731119,28.948123577013142
0081.png,10.48921795280612,33.90595105229592,0.9426838418080751,35.93869295517078
0082.png,17.311563297193878,38.973752391581634,0.9208453464003821,28.76908702377433
0083.png,8.676618303571429,31.470145089285715,0.9587346734286154,37.64769941419489
0084.png,14.518913424744898,26.754125478316322,0.9104536942708907,34.01640443098288
0085.png,14.166932397959185,17.82246492346939,0.9272882660751824,31.509627494719584
0086.png,11.762077487244897,25.58414381377551,0.9331827514157078,32.92532184895375
0087.png,2.738899075255102,29.748624840561224,0.9818285132260618,43.7228030063331
0088.png,10.387655452806124,32.207051179846935,0.9446488025111399,35.311916294269516
0089.png,6.388113839285714,38.562420280612244,0.9818845597636053,39.28068293031935
0090.png,7.845782844387756,22.55086096938776,0.9587882850219173,37.495453033541295
0091.png,13.723991549744898,38.955695950255105,0.9471635853737495,26.5257045078502
0092.png,10.770966198979592,15.358298788265307,0.9659053648995487,34.09670099447518
0093.png,9.760024713010205,24.225506218112248,0.9386348196984643,35.81984801010351
0094.png,9.48616868622449,22.70527742346939,0.9347402196403876,36.92659369053221
0095.png,7.961674904336734,28.43684231505102,0.9727210407977075,35.37664602797364
0096.png,10.906608737244897,38.50203284438776,0.9619819039130801,35.63545669432077
0097.png,12.986328125,24.298429528061227,0.9273471538021968,32.74022173665724
0098.png,8.770029496173468,21.810048628826532,0.9632483446971181,37.58997977292844
0099.png,5.880759725765306,34.1891940369898,0.9812524741066517,35.070243606577556
0100.png,12.749382174744898,38.846121651785715,0.961178406455401,31.255205113792634
0101.png,9.276765784438775,34.80112005739796,0.9505782061314378,35.93153031491188
0102.png,8.055863360969386,34.04282924107143,0.9717177690135782,37.854085495847755
0103.png,5.637675382653062,30.366470025510207,0.9735380789609094,36.18341754893429
0104.png,9.383928571428571,36.40704719387755,0.9655164612832634,36.16609495603081
0105.png,7.061623086734694,23.135323660714285,0.9737232741788836,29.03609529807033
0106.png,9.992904974489798,26.262954400510203,0.954763894857501,35.86084900685624
0107.png,12.201670121173468,30.6419602997449,0.9457377249994231,34.741436378097795
0108.png,12.04494180484694,23.439552774234695,0.9445580913485875,33.50009850217796
0109.png,6.049784757653062,27.45248724489796,0.9595735726191856,39.3018489855062
0110.png,9.532824457908164,23.608836894132654,0.9372222519695093,36.40186616433972
0111.png,9.76042330994898,26.57487643494898,0.9401318308895897,35.97744593528363
0112.png,6.145687181122449,24.431560905612248,0.9642967263587061,39.54409779985155
0113.png,9.247548628826532,25.851383131377553,0.9504359597313322,36.24249478663057
0114.png,7.668048469387755,26.858019770408166,0.9503146651776442,37.54712930916129
0115.png,8.74788743622449,28.074218749999996,0.9638267151969853,36.83965188714371
0116.png,3.1517059948979593,18.50259088010204,0.9839172556362876,42.89271289284811
0117.png,10.879504145408163,32.24517697704082,0.9752592906047313,35.64083929000172
0118.png,12.889847735969388,35.0412747130102,0.9252127661657048,32.78005280767119
0119.png,5.7421875,25.35263871173469,0.973885394657127,39.69419021794883
0120.png,7.333027742346938,28.304169323979597,0.9535730239138207,38.72017022970015
0121.png,10.323541135204081,33.2824856505102,0.941535313606687,35.61092960583657
0122.png,10.013731664540815,37.7193678252551,0.968625875336356,28.20146259301154
0123.png,13.952248086734695,39.03324298469388,0.9395677588795701,32.344855493207646
0124.png,7.651486766581633,37.317502391581634,0.9737712457040177,35.86336958594785
0125.png,11.628607302295919,34.22606425382653,0.9670468443748831,31.08290668624143
0126.png,7.356146364795919,31.52008928571428,0.9650544763012368,38.613552057165926
0127.png,7.705257493622449,30.070571588010203,0.9696706685994214,38.141384759108554
0128.png,10.009247448979592,25.847895408163264,0.9523443782056543,35.0275424441875
0129.png,5.211236447704081,27.310566804846935,0.9724997380280777,39.41459078636659
0130.png,16.103316326530614,31.13835299744898,0.9013780752204295,29.12232713914252
0131.png,7.245077327806123,30.751096141581634,0.9573793836293208,38.2680342745364
0132.png,11.337292729591837,27.724330357142858,0.9489051016863453,35.09828154485194
0133.png,2.797373246173469,37.558215082908156,0.9865603044463502,43.55379813491449
0134.png,0.007872289540816327,0.3561264349489796,0.9999737842282808,69.16979301909775
0135.png,9.136160714285714,24.44331951530612,0.9622876278760235,35.825418396524746
0136.png,14.508988360969386,33.589225924744895,0.9287623222918252,25.297588014133137
0137.png,8.113400829081632,34.34909119897959,0.9525738636588522,36.812348481833325
0138.png,11.779436383928571,24.66069435586735,0.926533083469899,33.77569991611599
0139.png,7.5727838010204085,35.390505420918366,0.9680290147617862,38.23561163470736
0140.png,6.1528818558673475,28.901646205357142,0.9633347433422926,39.573619709689375
0141.png,9.44678730867347,34.658960459183675,0.9549478620043323,30.456757041678063
0142.png,4.739895567602042,22.53657126913265,0.96709591874034,37.83941107025971
0143.png,3.4398716517857144,26.35453204719388,0.9872694491993167,42.76538122354844
0144.png,10.982621173469388,44.056560905612244,0.9772285502136892,35.64182487138244
0145.png,5.3544921875,27.7330397002551,0.9740230868353899,33.382191370096564
0146.png,10.180225605867347,26.47602439413265,0.9389956544070049,33.9586936844774
0147.png,7.1987205038265305,29.547971141581634,0.9661315289886104,38.471904101450136
0148.png,5.820511798469387,40.64999202806122,0.9811272340162336,39.49447912985923
0149.png,5.93277662627551,30.24687101403061,0.9715836461075975,39.57096596051939
0150.png,10.439473054846939,27.28908242984694,0.9481613744523579,35.006637049106004
0151.png,10.23469387755102,32.93877551020408,0.9600754755159354,35.81070163457407
0152.png,3.53254544005102,25.886499521683675,0.9837502693821201,42.411940015591554
0153.png,8.27032844387755,32.440011160714285,0.9630068128184878,31.4873659391254
0154.png,13.763572225765305,35.89100366709184,0.9485395988422523,31.689403192423306
0155.png,16.1246412627551,25.895009566326532,0.8977005447827908,29.877195065257496
0156.png,6.09586256377551,26.659518494897956,0.9565967184807973,38.87908012161064
