epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.7505138516426086,0.8333935141563416,0.5040745735168457,0.49947917461395264,0.6222520470619202,1.476508617401123
1,0.7695272564888,0.8576431274414062,0.4675200879573822,0.5015624761581421,0.6435438394546509,1.162161946296692
2,0.780190110206604,0.8661844730377197,0.45557594299316406,0.6307291388511658,0.7147616744041443,0.6225230693817139
3,0.7795478105545044,0.8669903874397278,0.45319169759750366,0.7192708253860474,0.8027593493461609,0.5355116724967957
4,0.7891829609870911,0.8761242032051086,0.4388698935508728,0.7755208611488342,0.8477336168289185,0.4815801680088043
5,0.7850719690322876,0.8764421343803406,0.4368440508842468,0.7802083492279053,0.8633337616920471,0.46465522050857544
6,0.7913669347763062,0.8810876607894897,0.4291634261608124,0.7713541388511658,0.8543229699134827,0.4803657829761505
7,0.7931654453277588,0.8856332898139954,0.42074427008628845,0.78125,0.8547322750091553,0.4864576458930969
8,0.798689603805542,0.887597382068634,0.41790473461151123,0.7916666865348816,0.8707748651504517,0.4519038200378418
9,0.7967625856399536,0.8886362314224243,0.41606971621513367,0.7942708134651184,0.8787645697593689,0.43772760033607483
10,0.8039568066596985,0.8941935896873474,0.4059315025806427,0.7979166507720947,0.8845382928848267,0.42789167165756226
11,0.8024151921272278,0.8915367722511292,0.41140925884246826,0.784375011920929,0.8762234449386597,0.4468235969543457
12,0.8053699731826782,0.8931523561477661,0.4093797206878662,0.7838541865348816,0.8625276684761047,0.4869348406791687
13,0.8042137622833252,0.8933616876602173,0.4082373380661011,0.7828124761581421,0.867651104927063,0.46197545528411865
14,0.8105087280273438,0.8998600840568542,0.3955783247947693,0.7885416746139526,0.875136137008667,0.4410921335220337
15,0.8085817098617554,0.8976285457611084,0.40080195665359497,0.7760416865348816,0.8658467531204224,0.45862382650375366
16,0.815904438495636,0.9027673602104187,0.3906213343143463,0.7947916388511658,0.8767756819725037,0.4489647150039673
17,0.8143628239631653,0.9039626121520996,0.3888782858848572,0.7973958253860474,0.8794519305229187,0.4390697479248047
18,0.8141058683395386,0.9005669355392456,0.3951990306377411,0.7916666865348816,0.8774641752243042,0.4461080729961395
19,0.8148766756057739,0.9045873880386353,0.3873412311077118,0.817187488079071,0.8904666900634766,0.4254336655139923
20,0.8205292820930481,0.9052180051803589,0.38620725274086,0.7479166388511658,0.8392999768257141,0.5139070153236389
21,0.8192446231842041,0.9096533060073853,0.3771345913410187,0.7984374761581421,0.8795377612113953,0.4377221465110779
22,0.8166752457618713,0.9061391949653625,0.3836680054664612,0.785937488079071,0.8763857483863831,0.4474286437034607
23,0.8184738159179688,0.9089294075965881,0.3776048719882965,0.7828124761581421,0.8678376078605652,0.4828004240989685
24,0.8177030086517334,0.9071921110153198,0.3808753788471222,0.770312488079071,0.8605548739433289,0.4759269654750824
25,0.8237410187721252,0.9121894836425781,0.37246227264404297,0.7541666626930237,0.8295152187347412,0.5573915839195251
26,0.8220708966255188,0.9107128977775574,0.3762738108634949,0.7932291626930237,0.8747889399528503,0.4576583504676819
27,0.8300359845161438,0.9156849384307861,0.36570316553115845,0.7958333492279053,0.8765695691108704,0.45234283804893494
28,0.8327338099479675,0.9163670539855957,0.3630761206150055,0.7015625238418579,0.8032149076461792,0.6137527823448181
29,0.8281089663505554,0.9166273474693298,0.3628562390804291,0.7838541865348816,0.8571298718452454,0.5143800973892212
