epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.6081706285476685,0.638757050037384,1.282968521118164,0.49947917461395264,0.49947917461395264,0.7468154430389404
1,0.6745889186859131,0.7439276576042175,0.835385799407959,0.49947917461395264,0.5855382084846497,0.726195752620697
2,0.6970708966255188,0.7727708220481873,0.820510745048523,0.5005208253860474,0.5344281792640686,0.7239331603050232
3,0.7154419422149658,0.7900052666664124,0.7425062656402588,0.5713541507720947,0.5835108757019043,0.6868106722831726
4,0.7246916890144348,0.8008309602737427,0.705748975276947,0.6270833611488342,0.6807709336280823,0.6434986591339111
5,0.7169835567474365,0.7962380051612854,0.7432373762130737,0.5562499761581421,0.6715186834335327,0.7027327418327332
6,0.7368962168693542,0.8176741003990173,0.6843092441558838,0.6880208253860474,0.7620820999145508,0.573872447013855
7,0.7412641048431396,0.8203848004341125,0.5755317211151123,0.6807291507720947,0.7712815403938293,0.6549125909805298
8,0.7422918677330017,0.8212358355522156,0.6357407569885254,0.6859375238418579,0.7670370936393738,0.5822574496269226
9,0.739594042301178,0.8213481307029724,0.6602526903152466,0.6385416388511658,0.7108110785484314,0.6199211478233337
10,0.7467882633209229,0.8300052285194397,0.5391507744789124,0.754687488079071,0.834803581237793,0.5106913447380066
11,0.7584789395332336,0.8418387770652771,0.5501495599746704,0.7401041388511658,0.837803304195404,0.48874279856681824
12,0.7507708072662354,0.83767169713974,0.5305328369140625,0.7291666865348816,0.8147855997085571,0.5238521695137024
13,0.7583504915237427,0.8401171565055847,0.5559185147285461,0.7442708611488342,0.8381454348564148,1.5077396631240845
14,0.7575796246528625,0.8425173759460449,0.5677792429924011,0.6958333253860474,0.7979966402053833,0.5336437225341797
15,0.7601490020751953,0.8461446166038513,0.5744902491569519,0.6895833611488342,0.7856222987174988,0.5681493878364563
16,0.7610483169555664,0.8444678783416748,0.5361024141311646,0.7348958253860474,0.8257597088813782,0.6839169263839722
17,0.7642599940299988,0.8452625274658203,0.557785153388977,0.7359374761581421,0.8307358026504517,0.49890536069869995
18,0.7623329758644104,0.8476850390434265,0.5515829920768738,0.7718750238418579,0.8528252243995667,0.4917525053024292
19,0.7737666964530945,0.8535943031311035,0.5264278650283813,0.7604166865348816,0.8489174842834473,0.4778938889503479
20,0.7699126601219177,0.8521872162818909,0.5061485767364502,0.7749999761581421,0.8563483953475952,0.47169455885887146
21,0.7720966339111328,0.8563995361328125,0.5093097686767578,0.7630208134651184,0.854066789150238,0.48845338821411133
22,0.7690133452415466,0.8556342124938965,0.5311724543571472,0.7807291746139526,0.8621222376823425,0.6176524758338928
23,0.7755652666091919,0.8586187958717346,0.5121819972991943,0.7713541388511658,0.8575310707092285,0.4651504456996918
24,0.7668293714523315,0.8495118618011475,0.5641804337501526,0.760937511920929,0.8455731868743896,0.8539228439331055
25,0.7767214775085449,0.8594768643379211,0.5123087167739868,0.7697916626930237,0.8632717728614807,0.4546879529953003
26,0.7710688710212708,0.8579137325286865,0.567233145236969,0.7510416507720947,0.8487119674682617,0.4741496741771698
27,0.7795478105545044,0.8613612651824951,0.5221168398857117,0.7833333611488342,0.8722524642944336,0.44473713636398315
28,0.778777003288269,0.8611006736755371,0.5201650857925415,0.7666666507720947,0.8537791967391968,0.6428693532943726
29,0.7756937146186829,0.8615391254425049,0.5169105529785156,0.7619791626930237,0.8425335884094238,0.5028601884841919
30,0.7840442061424255,0.8678026795387268,0.5017810463905334,0.746874988079071,0.8396986126899719,0.4879913032054901
31,0.7795478105545044,0.864009439945221,0.5154733657836914,0.7708333134651184,0.8511415123939514,0.47901880741119385
32,0.7786484956741333,0.864299476146698,0.4912801682949066,0.7713541388511658,0.8649740815162659,0.4533692002296448
33,0.7796762585639954,0.8651158809661865,0.5062127709388733,0.7604166865348816,0.8495989441871643,0.47674766182899475
34,0.7830164432525635,0.8657332062721252,0.501410186290741,0.7833333611488342,0.8706509470939636,0.449308842420578
35,0.7768499255180359,0.8636379241943359,0.48230281472206116,0.7807291746139526,0.8695434331893921,0.45278891921043396
36,0.778777003288269,0.8642028570175171,0.48658913373947144,0.7411458492279053,0.8267095685005188,0.7111326456069946
37,0.786998987197876,0.8696460723876953,0.47352221608161926,0.78125,0.8730356097221375,0.5935618877410889
